258627,,4.0,,,,,4.0,4.0,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,,,,1.0,,,1.0,5.0,3.0,,4.0,,3.0,,,,,1.0,,,,,4.0,,,,,,,,,,,4.0,4.0,4.0,,,2.0,,,,4.0,,,4.0,,,,,,,,,,,4.0,,2.0,3.0,4.0,3.0,,1.0,,,,,,,,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
258630,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
258666,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258667,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,3.0,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
258675,,,,,,,4.0,4.0,,,,3.0,,,,,,,,3.0,,,,,,3.0,,1.0,,,,2.0,4.0,,2.0,,,2.0,3.0,,,,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,4.0,,,5.0,4.0,3.0,2.0,,,3.0,,,3.0,,5.0,,3.0,,3.0,3.0,,3.0,3.0,5.0,3.0,,,,,,3.0,,2.0,,,,5.0,4.0,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,3.0,3.0,5.0,,,1.0,,,,2.0,
258676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
258680,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
258705,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,3.0,,,,,5.0,,,,,,,,,,,,,2.0,,,4.0,4.0,,,,,,,3.0,,,,,,,,,,4.0,,,,,,,,,4.0,4.0,,,4.0,,,2.0,,4.0,,4.0,,,4.0,,,4.0,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
258760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
258764,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,,
258801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258809,,,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,3.0,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,4.0,,,,,3.0,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,,,,,,,,,3.0,,,,,
258818,,,,3.0,,4.0,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,,,,,3.0,,,,,,,,,4.0,,,,,3.0,,,5.0,3.0,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,4.0,,,,,,,3.0,,,3.0,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,
258840,,,,,,,,4.0,,5.0,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,5.0,,,,,,3.0,,,,,,,,,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,5.0,1.0,,5.0,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,,,5.0,,,,,,
258884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258894,,,,,,,5.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,5.0,,,,,,,,,3.0,,,1.0,,,,2.0,,,,,,,,,,4.0,,2.0,,,,,,,,,,,,2.0,5.0,5.0,,,5.0,,,2.0,2.0,,1.0,,,,,,,1.0,4.0,,,1.0,,,5.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,
258913,,,,,,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258918,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,5.0,4.0,,,,,
258924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258937,,,,,,,,3.0,,,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
258953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
259029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
259037,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,
259041,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,4.0,,,4.0,,,,,,,4.0,,,3.0,,,,,,4.0,,5.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,5.0,,,,,
259111,,,,,,,,5.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
259123,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259182,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259202,,,,,,,4.0,3.0,,,,,,,4.0,,,,,4.0,,,,,,,,,,2.0,,,,,,,,3.0,4.0,,,,,,,,3.0,,,,,,,,3.0,,,,,,,3.0,,4.0,,,,,,,,,4.0,,,,5.0,,,,,3.0,,,,,,5.0,,,2.0,,,,4.0,5.0,,3.0,5.0,,4.0,,,,,,,,,,,,5.0,,,,,,3.0,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,
259226,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259227,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
259271,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
259275,,1.0,,,5.0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,5.0,,,,,,,,,2.0,,,,,2.0,,2.0,3.0,2.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,4.0,,,,,,3.0,,3.0,1.0,4.0,,5.0,4.0,,2.0,4.0,,,,,,,1.0,5.0,,,,,,2.0,,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,5.0,,,,
259324,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259348,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,4.0,4.0,,,,,,,4.0,,,,,3.0,,,,,4.0,,4.0,5.0,4.0,,,,,,,,,3.0,5.0,,,,,,,,,,,,5.0,5.0,,,,4.0,,,,,,4.0,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0
259417,,3.0,,,5.0,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,3.0,,5.0,3.0,4.0,4.0,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,4.0,,,,,4.0,3.0,,,,,,,,,,,,,,,,,4.0,,,,,
259431,,,,,3.0,,3.0,,,,,,,,,,,,,3.0,,,4.0,,,3.0,,,,,,,,,,,,3.0,3.0,,2.0,,5.0,,,,3.0,,,,,1.0,,2.0,,4.0,,,,,,,3.0,,,2.0,,,,,,,3.0,,2.0,,4.0,3.0,,4.0,5.0,,,,4.0,3.0,,,2.0,,4.0,,,,4.0,3.0,,,3.0,4.0,3.0,2.0,,,,,2.0,,3.0,,3.0,,5.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,3.0,2.0,3.0,,,,,,
259450,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,,,,,,4.0,,5.0,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,
259454,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259457,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,3.0,,3.0,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,4.0,4.0,,4.0,,,2.0,,,,,,3.0,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
259497,,5.0,,,,,4.0,4.0,,,,,,,,,,,,4.0,,,,,,4.0,,,,3.0,,,3.0,,,,,3.0,,,,,,,,4.0,4.0,,,,,,,,3.0,3.0,4.0,,,,,,2.0,,,,,,5.0,5.0,,,3.0,,,,,,3.0,3.0,,2.0,,,,3.0,,3.0,,,3.0,,,,4.0,3.0,,2.0,,,3.0,,,,,3.0,,,4.0,,,,,,,,,,,,,,4.0,,4.0,,,3.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,
259512,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
259516,,,,,,,,3.0,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,4.0,,4.0,5.0,3.0,,,,,,4.0,,,,,,,,,,,4.0,,,,4.0,,,3.0,,,,,,,,3.0,3.0,,,,,,3.0,3.0,,4.0,4.0,3.0,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259581,,,,,,,,4.0,,,,,,,,,,,3.0,3.0,,,,,,,,,,3.0,,,,,,,,,,4.0,,,3.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
259582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259585,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,4.0,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,3.0,3.0,,5.0,5.0,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259638,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,4.0,,,,,3.0,,,,4.0,,,,,4.0,,,,,,4.0,,,4.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
259639,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,1.0,,5.0,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
259683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259694,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
259695,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,2.0,,,,,,,,,,3.0,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,3.0,4.0,,3.0,3.0,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,
259713,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259714,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,5.0,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,4.0,,,,,,
259750,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,
259782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259796,3.0,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
259798,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,
259799,,,3.0,,,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,,,4.0,,,,,3.0,,3.0,3.0,,,,,,,,,,3.0,,,,,,4.0,,,,,,,4.0,,,,,,,,,4.0,3.0,,4.0,3.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
259814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,4.0,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259861,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,2.0,,,,,,,5.0,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,,,,,
259937,,,,,,,,4.0,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
259942,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,4.0,4.0,,,,5.0,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,4.0,,4.0,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,
260008,,,,,,,,4.0,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,,,5.0,,,,,4.0,,5.0,5.0,,5.0,,4.0,,,,,5.0,,,,,,,5.0,,,,,,4.0,3.0,,,,,,,,,,4.0,5.0,,,,,,5.0,,,4.0,,,,,,,,5.0,,,3.0,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,,,,,,,,,
260011,,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,4.0,,,,,,,,,5.0,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,
260019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,3.0,,3.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260023,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,,3.0,,,,,,,,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,
260046,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260056,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260074,,,,,,,4.0,4.0,,,,,,,,,,,,4.0,,,,3.0,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,4.0,,,3.0,,3.0,,,,3.0,,,,,,,,,,3.0,,,,,4.0,,,,,,,4.0,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0
260080,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,3.0,,,,,,,3.0,3.0,,,4.0,3.0,,,,,,,,,,,,,3.0,,4.0,,,,,3.0,4.0,3.0,,,,,,,2.0,,,,,,3.0,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260103,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,,,,3.0,,4.0,3.0,,2.0,,,,,,,,,,,,,3.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
260112,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
